Num_Acc,date,temperature,dew_point,humidity,perspitation,wind,wind_speed,wind_gust,pressure,visibility,condition
202200001001,2022-09-18T17:20:00+02:00,16.11111111111111,10.0,,0.0,VAR,3.0,0.0,0.0002991,6,Fair
202200001003,2022-09-19T17:40:00+02:00,17.22222222222222,4.444444444444445,,0.0,NNE,9.0,0.0,0.0002727,,N/A
202200001004,2022-09-18T19:20:00+02:00,16.11111111111111,1.6666666666666667,,0.0,ENE,4.0,7.0,0.0002726,,Fair
202200001005,2022-09-19T07:50:00+02:00,-17.77777777777778,-17.77777777777778,,0.0,NNE,13.0,25.0,0.0002977,,Fair
202200001007,2022-09-18T16:50:00+02:00,25.555555555555557,1.6666666666666667,,0.0,WNW,5.0,0.0,0.00029640000000000005,,N/A
202200001006,2022-09-19T09:25:00+02:00,7.222222222222222,6.111111111111111,,0.0,ESE,2.0,0.0,0.0002943,6,Fair
202200001009,2022-09-19T08:05:00+02:00,7.222222222222222,5.0,,0.0,NW,5.0,0.0,0.0002968,,Fair
202200001002,2022-09-19T19:00:00+02:00,inconnu,inconnu,,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu
202200001008,2022-09-17T19:42:00+02:00,10.0,6.111111111111111,,0.0,NW,6.0,0.0,0.0002968,,Fair
202200001011,2022-09-18T18:39:00+02:00,7.222222222222222,5.0,,0.0,VAR,2.0,0.0,0.00029790000000000003,6,Fair
202200001013,2022-09-18T16:00:00+02:00,23.333333333333332,4.444444444444445,,0.0,N,9.0,20.0,0.00029810000000000004,,Fair
202200001012,2022-09-18T11:30:00+02:00,6.111111111111111,2.7777777777777777,,0.0,N,2.0,0.0,0.00029790000000000003,6,Fair
202200001014,2022-09-19T17:15:00+02:00,3.888888888888889,3.888888888888889,,0.0,ESE,1.0,0.0,0.0002988,,Fair
202200001010,2022-09-13T15:20:00+02:00,inconnu,inconnu,,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu
202200001015,2022-09-18T15:38:00+02:00,18.333333333333332,4.444444444444445,,0.0,N,7.0,0.0,0.0002885,,N/A
202200001016,2022-09-19T15:00:00+02:00,2.7777777777777777,2.2222222222222223,,0.0,ENE,2.0,0.0,0.00028980000000000005,,Fair
202200001017,2022-09-17T16:50:00+02:00,10.0,7.777777777777778,,0.0,NNW,13.0,0.0,0.00029350000000000003,6,Fair
202200001018,2022-09-18T02:19:00+02:00,11.11111111111111,3.888888888888889,,0.0,VAR,3.0,0.0,0.00029820000000000004,6,Fair
202200001019,2022-09-17T03:50:00+02:00,23.88888888888889,12.222222222222221,,0.0,NW,9.0,0.0,0.0002952,6,Fair
202200001020,2022-09-17T20:00:00+02:00,12.222222222222221,7.222222222222222,,0.0,WNW,9.0,0.0,0.0002976,6,Fair
202200001022,2022-09-16T10:15:00+02:00,15.0,9.444444444444445,,0.0,N,14.0,0.0,0.000297,,Cloudy
202200001024,2022-08-14T05:00:00+02:00,21.666666666666668,18.333333333333332,,0.0,E,2.0,4.0,0.0002965,,Fair
202200001021,2022-09-19T11:59:00+02:00,12.777777777777779,3.888888888888889,,0.0,NE,7.0,0.0,0.00027770000000000003,,N/A
202200001023,2022-09-19T17:40:00+02:00,8.88888888888889,7.222222222222222,,0.0,VAR,3.0,0.0,0.00029790000000000003,6,Fair
202200001025,2022-09-14T13:00:00+02:00,26.11111111111111,19.444444444444443,,0.0,SSW,4.0,11.0,0.00029610000000000004,,Fair
202200001026,2022-09-15T09:11:00+02:00,20.555555555555557,17.77777777777778,,0.0,N,2.0,0.0,0.000295,,N/A
202200001027,2022-09-17T18:00:00+02:00,18.333333333333332,5.555555555555555,,0.0,NNW,20.0,0.0,0.00029600000000000004,,N/A
202200001029,2022-09-17T00:10:00+02:00,13.88888888888889,8.88888888888889,,0.0,NNW,10.0,0.0,0.00029130000000000003,6,Fair
202200001028,2022-09-17T13:00:00+02:00,10.0,7.222222222222222,,0.0,WSW,5.0,0.0,0.0002953,,Mostly Cloudy
202200001030,2022-09-19T08:15:00+02:00,7.222222222222222,5.0,,0.0,S,1.0,0.0,0.00029380000000000004,6,Fair
202200001032,2022-09-18T15:40:00+02:00,18.333333333333332,5.555555555555555,,0.0,NW,9.0,16.0,0.0002925,,Fair
202200001031,2022-09-19T07:50:00+02:00,-17.77777777777778,-17.77777777777778,,0.0,NNE,13.0,25.0,0.0002977,,Fair
202200001033,2022-09-19T03:30:00+02:00,8.88888888888889,6.111111111111111,,0.0,SSW,1.0,0.0,0.00029410000000000005,6,Fair
202200001035,2022-09-15T00:45:00+02:00,20.0,17.77777777777778,,0.0,WSW,3.0,0.0,0.0002965,6,Fair
202200001034,2022-09-19T08:44:00+02:00,7.777777777777778,2.2222222222222223,,0.0,E,2.0,0.0,0.0002945,,N/A
202200001036,2022-09-18T18:25:00+02:00,8.88888888888889,6.111111111111111,,0.0,WSW,5.0,0.0,0.0002976,,Fair
202200001037,2022-09-18T11:30:00+02:00,12.777777777777779,5.0,,0.0,N,10.0,0.0,0.00029920000000000006,6,Fair
202200001039,2022-09-17T21:05:00+02:00,-17.77777777777778,-17.77777777777778,,0.0,NW,18.0,0.0,0.0,,N/A
202200001038,2022-09-18T16:05:00+02:00,-17.77777777777778,-17.77777777777778,,0.0,SW,7.0,0.0,0.0,,N/A
202200001040,2022-09-18T17:20:00+02:00,7.777777777777778,6.111111111111111,,0.0,SW,3.0,0.0,0.00029840000000000004,6,Fair
202200001041,2022-09-18T12:10:00+02:00,7.222222222222222,5.0,,0.0,VAR,2.0,0.0,0.00029810000000000004,6,Fair
202200001042,2022-09-17T22:20:00+02:00,13.88888888888889,7.222222222222222,,0.0,NNW,12.0,0.0,0.00029840000000000004,6,Fair
202200001044,2022-09-18T13:50:00+02:00,17.22222222222222,6.666666666666667,,0.0,NW,8.0,0.0,0.00029890000000000006,12,N/A
202200001043,2022-09-17T18:40:00+02:00,11.11111111111111,7.222222222222222,,0.0,W,3.0,0.0,0.00029810000000000004,6,Fair
202200001045,2022-09-18T09:50:00+02:00,7.222222222222222,5.0,,0.0,CALM,0.0,0.0,0.00029920000000000006,6,Fair
202200001046,2022-09-18T10:45:00+02:00,7.222222222222222,5.0,,0.0,SW,3.0,0.0,0.00029920000000000006,6,Fair
202200001047,2022-09-17T18:30:00+02:00,8.88888888888889,6.111111111111111,,0.0,WNW,7.0,0.0,0.0002976,6,Fair
202200001049,2022-09-18T16:18:00+02:00,7.222222222222222,5.0,,0.0,WSW,2.0,0.0,0.00029920000000000006,6,Fair
202200001050,2022-09-18T07:15:00+02:00,6.111111111111111,5.0,,0.0,WSW,3.0,0.0,0.00029840000000000004,6,Fair
202200001048,2022-09-18T18:00:00+02:00,8.88888888888889,6.111111111111111,,0.0,WSW,5.0,0.0,0.0002976,6,Fair
202200001051,2022-09-17T20:20:00+02:00,14.444444444444445,3.3333333333333335,,0.0,NNW,9.0,18.0,0.000299,12,Fair
202200001053,2022-09-17T13:05:00+02:00,8.88888888888889,6.111111111111111,,0.0,W,6.0,0.0,0.00029890000000000006,6,Fair
202200001054,2022-09-17T05:55:00+02:00,10.0,7.222222222222222,,0.0,WNW,5.0,0.0,0.00029780000000000003,6,Fair
202200001055,2022-09-17T12:15:00+02:00,14.444444444444445,5.555555555555555,,0.0,N,10.0,0.0,0.0002991,12,N/A
202200001052,2022-09-17T16:30:00+02:00,7.777777777777778,6.111111111111111,,0.0,WSW,6.0,0.0,0.00029920000000000006,6,Fair
202200001056,2022-09-17T11:15:00+02:00,10.555555555555555,8.88888888888889,,0.0,WNW,7.0,0.0,0.00028930000000000004,0,N/A
202200001057,2022-09-17T06:00:00+02:00,6.666666666666667,6.666666666666667,,0.0,WNW,4.0,0.0,0.0002888,0,N/A
202200001059,2022-09-16T15:10:00+02:00,16.11111111111111,8.88888888888889,,0.0,NNW,5.0,0.0,0.0002874,,N/A
202200001058,2022-09-16T19:05:00+02:00,15.0,10.0,,0.0,NW,5.0,0.0,0.00029820000000000004,,Cloudy
202200001060,2022-09-17T20:55:00+02:00,12.222222222222221,6.111111111111111,,0.0,N,14.0,0.0,0.00029380000000000004,6,Mostly Cloudy
202200001061,2022-09-16T04:05:00+02:00,13.88888888888889,12.777777777777779,,0.0,W,5.0,0.0,0.0002973,6,Fair
202200001063,2022-09-17T11:10:00+02:00,17.22222222222222,6.111111111111111,,0.0,E,3.0,0.0,0.000295,,N/A
202200001064,2022-09-17T05:30:00+02:00,7.777777777777778,6.111111111111111,,0.0,W,2.0,4.0,0.0002952,12,Fair
202200001062,2022-09-17T01:56:00+02:00,-17.77777777777778,-17.77777777777778,,0.0,NNW,31.0,44.0,0.0,,N/A
202200001065,2022-09-17T11:45:00+02:00,7.777777777777778,5.0,,0.0,WNW,7.0,0.0,0.00029590000000000004,,Fair
202200001068,2022-09-16T18:48:00+02:00,14.444444444444445,11.11111111111111,,0.0,S,7.0,9.0,0.0002908,,Cloudy
202200001067,2022-09-17T21:30:00+02:00,12.777777777777779,7.222222222222222,,0.0,NNW,16.0,0.0,0.00029380000000000004,6,Mostly Cloudy
202200001066,2022-09-17T19:25:00+02:00,12.222222222222221,7.222222222222222,,0.0,N,13.0,0.0,0.00029380000000000004,6,Mostly Cloudy
202200001070,2022-09-17T16:45:00+02:00,13.88888888888889,8.88888888888889,,0.0,ENE,3.0,0.0,0.00029840000000000004,,Mostly Cloudy
202200001069,2022-09-17T12:45:00+02:00,11.11111111111111,10.0,,0.0,CALM,0.0,0.0,0.00029410000000000005,,Fair
202200001071,2022-09-16T15:55:00+02:00,15.0,7.777777777777778,,0.0,NW,16.0,0.0,0.0002988,,Mostly Cloudy
202200001074,2022-09-17T20:50:00+02:00,12.222222222222221,7.222222222222222,,0.0,N,10.0,0.0,0.0002973,,Fair
202200001073,2022-09-17T03:35:00+02:00,15.0,8.88888888888889,,0.0,W,3.0,0.0,0.00029850000000000005,,Fair
202200001076,2022-09-17T18:20:00+02:00,7.777777777777778,7.777777777777778,,0.0,NW,1.0,0.0,0.0003008,,Fair
202200001075,2022-09-17T13:45:00+02:00,11.666666666666666,2.2222222222222223,,0.0,NNW,16.0,22.0,0.0002725,,Fair
202200001072,2022-09-05T19:11:00+02:00,inconnu,inconnu,,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu
202200001078,2022-09-17T06:10:00+02:00,12.777777777777779,7.222222222222222,,0.0,N,6.0,0.0,0.0002991,6,Fair
202200001077,2022-09-17T17:15:00+02:00,6.111111111111111,6.111111111111111,,0.0,W,1.0,0.0,0.0003008,,Fair
202200001079,2022-09-16T18:50:00+02:00,20.0,15.0,,0.0,VAR,2.0,0.0,0.0002986,6,Fair
202200001081,2022-09-17T15:00:00+02:00,3.888888888888889,3.888888888888889,,0.0,VAR,2.0,0.0,0.00029840000000000004,,Fog
202200001084,2022-09-18T01:30:00+02:00,11.11111111111111,5.0,,0.0,NE,8.0,0.0,0.0003011,6,Fair
202200001082,2022-09-17T16:05:00+02:00,-17.77777777777778,-17.77777777777778,,0.0,N,16.0,0.0,0.0002975,,N/A
