Num_Acc,date,temperature,dew_point,humidity,perspitation,wind,wind_speed,wind_gust,pressure,visibility,condition
202200005002,2022-11-23T17:10:00+01:00,10.555555555555555,6.666666666666667,,0.0,WSW,6.0,0.0,0.00029330000000000003,12,N/A
202200005001,2022-02-12T19:30:00+01:00,0.0,-2.2222222222222223,,0.0,E,2.0,0.0,0.0003019,,Fair
202200005004,2022-02-11T14:15:00+01:00,-2.7777777777777777,-3.888888888888889,,0.0,CALM,0.0,0.0,0.00030260000000000004,,Fog
202200005003,2022-02-13T10:40:00+01:00,2.2222222222222223,2.2222222222222223,,0.0,SSE,3.0,0.0,0.0002994,6,Fair
202200005005,2022-11-23T10:25:00+01:00,7.777777777777778,6.111111111111111,,0.0,S,11.0,22.0,0.0002915,12,Fair
202200005007,2022-11-23T21:50:00+01:00,9.444444444444445,6.111111111111111,,0.0,SW,12.0,0.0,0.00029440000000000005,12,N/A
202200005006,2022-02-12T23:41:00+01:00,6.111111111111111,-1.1111111111111112,,0.0,SSE,14.0,0.0,0.0002997,,Fair
202200005009,2022-02-11T21:03:00+01:00,7.222222222222222,7.222222222222222,,0.0,WSW,3.0,0.0,0.00030240000000000003,6,Fog
202200005008,2022-02-11T23:12:00+01:00,10.0,8.88888888888889,,0.0,VAR,2.0,0.0,0.00030240000000000003,6,Fair
202200005010,2022-11-23T07:45:00+01:00,5.0,5.0,,0.0,S,7.0,0.0,0.00029170000000000004,6,Mostly Cloudy
202200005011,2022-11-23T16:50:00+01:00,11.11111111111111,10.0,,0.0,SW,9.0,0.0,0.0002909,,Fair
202200005013,2022-11-20T11:30:00+01:00,6.111111111111111,2.2222222222222223,,0.0,NW,5.0,0.0,0.0002997,,Fair
202200005012,2022-02-12T14:25:00+01:00,1.1111111111111112,-2.2222222222222223,,0.0,ESE,5.0,0.0,0.0002975,6,Fair
202200005014,2022-02-12T11:32:00+01:00,0.0,-1.1111111111111112,,0.0,CALM,0.0,0.0,0.00030070000000000004,6,Fair
202200005015,2022-11-24T15:30:00+01:00,8.88888888888889,7.222222222222222,,0.0,WSW,12.0,0.0,0.00029420000000000005,,Cloudy
202200005017,2022-02-12T13:30:00+01:00,-1.1111111111111112,-2.2222222222222223,,0.0,ENE,2.0,0.0,0.00030040000000000004,6,Fair
202200005016,2022-11-19T17:25:00+01:00,7.777777777777778,3.888888888888889,,0.0,WNW,7.0,0.0,0.00029780000000000003,,Fair
202200005018,2022-11-23T18:45:00+01:00,6.111111111111111,5.0,,0.0,SSE,15.0,0.0,0.0002923,6,Cloudy
202200005019,2022-11-23T22:20:00+01:00,12.777777777777779,8.88888888888889,,0.0,W,16.0,0.0,0.0002924,,Mostly Cloudy
202200005020,2022-02-12T13:45:00+01:00,0.0,-1.1111111111111112,,0.0,E,5.0,0.0,0.00030050000000000004,6,Fair
202200005022,2022-02-12T11:05:00+01:00,0.0,-1.1111111111111112,,0.0,CALM,0.0,0.0,0.00030070000000000004,6,Fair
202200005021,2022-11-24T18:15:00+01:00,7.777777777777778,7.222222222222222,,0.0,SSW,8.0,0.0,0.0002931,,Cloudy
202200005024,2022-02-11T20:35:00+01:00,3.888888888888889,2.2222222222222223,,0.0,W,6.0,0.0,0.0003016,6,Fair
202200005023,2022-11-23T06:45:00+01:00,10.0,9.444444444444445,,0.0,S,3.0,0.0,0.0002924,,Light Rain
202200005026,2022-02-12T02:20:00+01:00,2.7777777777777777,-0.5555555555555556,,0.0,SE,4.0,9.0,0.00030220000000000003,12,Fair
202200005025,2022-11-24T09:15:00+01:00,8.333333333333334,6.111111111111111,,0.0,SW,9.0,18.0,0.00028930000000000004,,Fair
202200005027,2022-11-24T08:50:00+01:00,3.888888888888889,3.888888888888889,,0.0,ENE,5.0,0.0,0.00028680000000000003,,Fog
202200005028,2022-02-07T21:00:00+01:00,6.666666666666667,1.6666666666666667,,0.0,SW,5.0,0.0,0.0003019,12,N/A
202200005030,2022-02-12T08:00:00+01:00,2.2222222222222223,-1.1111111111111112,,0.0,SE,6.0,0.0,0.00030050000000000004,6,Fair
202200005032,2022-11-23T15:15:00+01:00,10.555555555555555,6.666666666666667,,0.0,SW,4.0,9.0,0.00029460000000000006,,Fair
202200005031,2022-02-11T21:40:00+01:00,3.888888888888889,2.2222222222222223,,0.0,VAR,3.0,0.0,0.0003018,6,Fair
202200005033,2022-02-11T18:10:00+01:00,1.1111111111111112,1.1111111111111112,,0.0,WSW,3.0,0.0,0.00030240000000000003,6,Fair
202200005034,2022-06-03T13:10:00+02:00,28.333333333333332,15.555555555555555,,0.0,E,7.0,13.0,0.00029780000000000003,,Fair
202200005035,2022-11-23T15:15:00+01:00,5.0,2.7777777777777777,,0.0,SSE,9.0,0.0,0.0002904,,Cloudy
202200005036,2022-02-11T05:00:00+01:00,4.444444444444445,1.6666666666666667,,0.0,NW,7.0,11.0,0.00030120000000000006,12,Fair
202200005037,2022-11-24T05:20:00+01:00,2.7777777777777777,2.2222222222222223,,0.0,N,2.0,7.0,0.00029790000000000003,,Fair
202200005038,2022-02-11T14:28:00+01:00,12.777777777777779,2.7777777777777777,,0.0,N,6.0,0.0,0.00030000000000000003,,N/A
202200005039,2022-06-04T21:55:00+02:00,17.22222222222222,15.0,,0.0,VAR,2.0,0.0,0.0002965,,Cloudy
202200005029,2022-11-24T12:30:00+01:00,inconnu,inconnu,,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu
202200005040,2022-11-23T13:30:00+01:00,12.222222222222221,12.222222222222221,,0.0,CALM,0.0,0.0,0.000294,,Rain
202200005043,2022-02-11T13:45:00+01:00,5.0,3.888888888888889,,0.0,S,2.0,0.0,0.00030240000000000003,6,Fog
202200005041,2022-06-03T18:45:00+02:00,18.88888888888889,12.222222222222221,,0.0,NNE,7.0,0.0,0.00029620000000000004,,Fair
202200005042,2022-11-24T12:20:00+01:00,8.88888888888889,7.777777777777778,,0.0,WSW,7.0,0.0,0.000295,6,Fair
202200005044,2022-06-03T08:50:00+02:00,15.0,11.11111111111111,,0.0,NNE,7.0,0.0,0.0002965,,Fair
202200005045,2022-02-10T16:30:00+01:00,6.111111111111111,5.0,,0.0,VAR,3.0,0.0,0.0003008,,Cloudy
202200005046,2022-11-24T00:36:00+01:00,7.777777777777778,7.222222222222222,,0.0,SW,14.0,0.0,0.0002943,6,Mostly Cloudy
202200005047,2022-06-05T06:25:00+02:00,12.222222222222221,11.11111111111111,,0.0,WSW,3.0,0.0,0.00029640000000000005,,Mist
202200005048,2022-02-11T07:35:00+01:00,8.88888888888889,5.0,,0.0,WNW,5.0,0.0,0.0002955,6,Light Rain
202200005050,2022-02-11T18:23:00+01:00,3.888888888888889,-1.6666666666666667,,0.0,ENE,7.0,11.0,0.0002915,,Fair
202200005049,2022-11-23T11:15:00+01:00,6.666666666666667,4.444444444444445,,0.0,S,11.0,18.0,0.00028780000000000006,,Fair
202200005051,2022-02-11T05:10:00+01:00,8.88888888888889,5.0,,0.0,VAR,2.0,0.0,0.0002952,6,Fair
202200005052,2022-06-01T09:25:00+02:00,5.0,5.0,,0.0,N,2.0,0.0,0.00029670000000000006,,Patches of Fog
202200005053,2022-02-11T19:00:00+01:00,11.11111111111111,5.0,,0.0,SW,7.0,0.0,0.0003021,,Fair
202200005055,2022-06-03T23:15:00+02:00,18.88888888888889,11.11111111111111,,0.0,,0.0,0.0,0.0002947,,Fair
202200005056,2022-02-11T17:33:00+01:00,0.0,0.0,,0.0,VAR,2.0,0.0,0.00030240000000000003,6,Mist
202200005054,2022-11-23T18:45:00+01:00,7.222222222222222,6.111111111111111,,0.0,SSE,12.0,0.0,0.0002906,6,Mostly Cloudy
202200005058,2022-06-03T08:15:00+02:00,12.777777777777779,6.111111111111111,,0.0,,0.0,0.0,0.0002947,,Fair
202200005059,2022-11-23T20:30:00+01:00,7.777777777777778,7.222222222222222,,0.0,SSE,13.0,0.0,0.00029190000000000005,6,Mostly Cloudy
202200005060,2022-02-11T13:15:00+01:00,7.777777777777778,1.1111111111111112,,0.0,NNE,5.0,0.0,0.00030280000000000004,12,N/A
202200005061,2022-06-03T15:15:00+02:00,12.777777777777779,7.222222222222222,,0.0,NE,9.0,0.0,0.00029420000000000005,,Fair
202200005062,2022-02-11T18:35:00+01:00,2.2222222222222223,1.1111111111111112,,0.0,WNW,6.0,0.0,0.0003013,6,Fair
202200005063,2022-11-23T08:00:00+01:00,6.111111111111111,5.0,,0.0,S,9.0,0.0,0.0002909,6,Mostly Cloudy
202200005064,2022-06-02T16:10:00+02:00,12.222222222222221,7.222222222222222,,0.0,ENE,7.0,0.0,0.00029590000000000004,,Fair
202200005057,2022-11-24T17:30:00+01:00,inconnu,inconnu,,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu
202200005065,2022-11-20T14:28:00+01:00,5.0,0.0,,0.0,VAR,2.0,0.0,0.0002997,,Fair
202200005066,2022-06-01T17:25:00+02:00,11.11111111111111,8.88888888888889,,0.0,SSW,3.0,0.0,0.0002953,,Fair
202200005068,2022-11-24T09:15:00+01:00,-17.77777777777778,-17.77777777777778,,0.0,NW,31.0,0.0,0.0,,N/A
202200005067,2022-02-11T19:00:00+01:00,2.7777777777777777,2.2222222222222223,,0.0,WNW,5.0,0.0,0.0003016,6,Fair
202200005069,2022-02-11T15:10:00+01:00,1.1111111111111112,1.1111111111111112,,0.0,WNW,6.0,0.0,0.00030100000000000005,6,Fair
202200005070,2022-03-21T07:55:00+01:00,-17.77777777777778,-17.77777777777778,,0.0,ESE,21.0,36.0,0.0,,Mostly Cloudy / Windy
202200005071,2022-11-22T17:45:00+01:00,9.444444444444445,3.3333333333333335,,0.0,SSW,7.0,13.0,0.0002877,,Mostly Cloudy
202200005072,2022-02-10T20:04:00+01:00,6.111111111111111,2.7777777777777777,,0.0,ESE,3.0,0.0,0.00028910000000000003,,Fair
202200005073,2022-03-21T18:45:00+01:00,-17.77777777777778,-17.77777777777778,,0.0,E,26.0,41.0,0.0,,N/A
202200005074,2022-11-23T18:15:00+01:00,10.555555555555555,6.111111111111111,,0.0,W,4.0,11.0,0.0002903,,Fair
202200005075,2022-02-10T08:35:00+01:00,6.111111111111111,2.7777777777777777,,0.0,S,8.0,0.0,0.0002888,,Fair
202200005076,2022-03-20T04:05:00+01:00,13.88888888888889,7.222222222222222,,0.0,E,22.0,0.0,0.00030350000000000006,,Fair / Windy
202200005078,2022-02-10T01:05:00+01:00,7.222222222222222,3.888888888888889,,0.0,WNW,6.0,0.0,0.00029780000000000003,,Light Rain
202200005077,2022-11-24T07:35:00+01:00,8.88888888888889,6.111111111111111,,0.0,SSW,10.0,0.0,0.00029330000000000003,,Mostly Cloudy
202200005079,2022-11-23T16:27:00+01:00,12.222222222222221,7.777777777777778,,0.0,W,4.0,16.0,0.0002885,,Cloudy
202200005080,2022-03-22T08:20:00+01:00,8.88888888888889,-1.1111111111111112,,0.0,ESE,15.0,0.0,0.0003006,6,Fair
202200005082,2022-02-09T10:35:00+01:00,7.222222222222222,6.111111111111111,,0.0,SSW,8.0,0.0,0.0002996,,Cloudy
202200005081,2022-06-04T08:40:00+02:00,17.77777777777778,16.11111111111111,,0.0,ENE,6.0,0.0,0.0002903,,Light Rain
202200005084,2022-03-22T16:10:00+01:00,10.0,2.7777777777777777,,0.0,SSE,3.0,0.0,0.00030070000000000004,6,Fair
202200005083,2022-11-20T17:00:00+01:00,3.888888888888889,2.7777777777777777,,0.0,VAR,1.0,0.0,0.00029190000000000005,,Cloudy
202200005086,2022-02-08T12:10:00+01:00,7.777777777777778,7.222222222222222,,0.0,SW,12.0,0.0,0.00030010000000000003,,Cloudy
202200005085,2022-06-04T22:45:00+02:00,23.333333333333332,16.11111111111111,,0.0,NNE,4.0,9.0,0.00028890000000000003,,Fair
202200005087,2022-03-22T07:30:00+01:00,8.88888888888889,2.7777777777777777,,0.0,ESE,3.0,0.0,0.00030010000000000003,6,Fair
202200005089,2022-06-04T21:50:00+02:00,24.444444444444443,16.11111111111111,,0.0,NE,4.0,13.0,0.0002888,,Fair
202200005088,2022-11-23T07:15:00+01:00,0.0,0.0,,0.0,VAR,2.0,0.0,0.0002885,,Fair
202200005090,2022-02-05T20:10:00+01:00,2.7777777777777777,2.2222222222222223,,0.0,WSW,9.0,0.0,0.00029840000000000004,,Fair
202200005091,2022-06-04T04:25:00+02:00,17.77777777777778,16.666666666666668,,0.0,WSW,7.0,20.0,0.0002902,,Fair
202200005093,2022-03-21T22:04:00+01:00,15.0,6.111111111111111,,0.0,S,3.0,0.0,0.00030040000000000004,6,Fair
202200005092,2022-11-24T06:45:00+01:00,8.88888888888889,6.111111111111111,,0.0,SSW,9.0,0.0,0.00029330000000000003,,Cloudy
202200005095,2022-06-02T12:30:00+02:00,16.666666666666668,14.444444444444445,,0.0,NNE,3.0,0.0,0.0002899,,N/A
202200005094,2022-11-24T16:40:00+01:00,2.7777777777777777,2.7777777777777777,,0.0,SE,3.0,0.0,0.00029350000000000003,6,Light Rain
202200005099,2022-11-23T18:30:00+01:00,11.11111111111111,8.88888888888889,,0.0,WSW,13.0,0.0,0.0002915,,Mostly Cloudy
202200005097,2022-11-24T07:50:00+01:00,4.444444444444445,4.444444444444445,,0.0,E,2.0,0.0,0.0002948,,N/A
202200005096,2022-03-20T21:40:00+01:00,7.777777777777778,-1.1111111111111112,,0.0,E,7.0,0.0,0.00029670000000000006,6,Fair
202200005098,2022-02-11T17:00:00+01:00,0.0,-1.1111111111111112,,0.0,W,3.0,0.0,0.0003013,6,Mist
202200005102,2022-02-11T20:25:00+01:00,2.7777777777777777,2.2222222222222223,,0.0,NNW,3.0,0.0,0.0003011,6,Fair
202200005101,2022-06-02T12:00:00+02:00,23.333333333333332,17.77777777777778,,0.0,ESE,3.0,0.0,0.00028710000000000004,,N/A
202200005100,2022-03-22T15:15:00+01:00,18.333333333333332,1.6666666666666667,,0.0,SE,12.0,0.0,0.0003008,12,N/A
202200005103,2022-11-24T06:30:00+01:00,8.88888888888889,5.0,,0.0,SW,10.0,0.0,0.00029330000000000003,,Fair
202200005105,2022-03-21T19:00:00+01:00,16.11111111111111,6.111111111111111,,0.0,SE,7.0,11.0,0.0003006,12,Fair
202200005106,2022-11-20T18:00:00+01:00,10.0,3.888888888888889,,0.0,NNW,15.0,0.0,0.00029920000000000006,6,Fair
202200005104,2022-02-11T10:30:00+01:00,2.2222222222222223,1.1111111111111112,,0.0,W,5.0,0.0,0.0003015,6,Fair
202200005107,2022-02-12T01:04:00+01:00,1.1111111111111112,0.0,,0.0,ENE,2.0,0.0,0.0003029,,Fair
202200005108,2022-02-10T16:20:00+01:00,8.88888888888889,6.111111111111111,,0.0,WSW,5.0,0.0,0.0003021,,Cloudy
202200005110,2022-06-04T11:00:00+02:00,19.444444444444443,16.666666666666668,,0.0,NE,9.0,11.0,0.0002949,,Mostly Cloudy
202200005111,2022-02-10T17:25:00+01:00,2.2222222222222223,0.0,,0.0,ESE,3.0,0.0,0.00029670000000000006,,Fair
