Num_Acc,date,temperature,dew_point,humidity,perspitation,wind,wind_speed,wind_gust,pressure,visibility,condition
202200050002,2022-07-09T04:18:00+02:00,17.77777777777778,12.777777777777779,,0.0,N,7.0,0.0,0.00030020000000000003,6,Fair
202200050004,2022-08-12T17:05:00+02:00,21.11111111111111,10.0,,0.0,N,3.0,0.0,0.0002881,,Fair
202200050003,2022-02-16T06:50:00+01:00,2.2222222222222223,1.1111111111111112,,0.0,N,6.0,0.0,0.0002997,6,Fair
202200050001,2022-11-28T19:30:00+01:00,7.777777777777778,7.777777777777778,,0.0,SSW,5.0,0.0,0.0002955,6,Mostly Cloudy
202200050005,2022-09-21T18:45:00+02:00,18.88888888888889,6.111111111111111,,0.0,ENE,5.0,0.0,0.0002995,12,N/A
202200050007,2022-06-07T15:40:00+02:00,15.0,15.0,,0.0,SW,9.0,0.0,0.0002963,6,Mostly Cloudy
202200050006,2022-10-15T09:35:00+02:00,17.22222222222222,13.88888888888889,,0.0,S,12.0,0.0,0.00029260000000000006,6,Cloudy
202200050008,2022-07-09T11:10:00+02:00,15.0,12.222222222222221,,0.0,NNW,3.0,0.0,0.00030120000000000006,6,Fair
202200050011,2022-10-24T14:09:00+02:00,18.88888888888889,-17.77777777777778,,0.0,NE,9.0,0.0,0.0002925,,N/A
202200050010,2022-08-13T17:30:00+02:00,25.555555555555557,17.22222222222222,,0.0,NNW,6.0,0.0,0.0002968,,N/A
202200050009,2022-11-28T22:30:00+01:00,8.88888888888889,7.777777777777778,,0.0,SW,6.0,0.0,0.0002951,6,Fair
202200050012,2022-06-07T22:00:00+02:00,18.88888888888889,12.777777777777779,,0.0,WSW,12.0,0.0,0.0002963,6,Partly Cloudy
202200050013,2022-09-21T15:35:00+02:00,18.88888888888889,6.666666666666667,,0.0,NNE,9.0,0.0,0.0002998,12,N/A
202200050016,2022-07-09T10:45:00+02:00,22.77777777777778,13.333333333333334,,0.0,N,3.0,0.0,0.0003011,12,N/A
202200050014,2022-11-28T07:05:00+01:00,8.333333333333334,7.777777777777778,,0.0,W,5.0,0.0,0.00029260000000000006,12,Cloudy
202200050015,2022-02-17T00:10:00+01:00,7.777777777777778,6.111111111111111,,0.0,VAR,1.0,0.0,0.00029350000000000003,6,Cloudy
202200050017,2022-05-28T20:15:00+02:00,17.22222222222222,7.777777777777778,,0.0,N,3.0,0.0,0.00029870000000000005,6,Partly Cloudy
202200050020,2022-10-24T15:45:00+02:00,15.0,12.777777777777779,,0.0,SW,9.0,0.0,0.00029610000000000004,,Cloudy
202200050019,2022-11-29T19:30:00+01:00,3.888888888888889,3.888888888888889,,0.0,NNE,6.0,0.0,0.0002983,6,Fog
202200050018,2022-09-21T16:20:00+02:00,18.88888888888889,7.777777777777778,,0.0,NNE,5.0,0.0,0.0002997,12,N/A
202200050021,2022-02-16T08:40:00+01:00,6.111111111111111,1.1111111111111112,,0.0,S,9.0,0.0,0.00029350000000000003,6,Light Rain
202200050023,2022-09-21T07:55:00+02:00,11.11111111111111,7.777777777777778,,0.0,NNE,5.0,0.0,0.0002995,6,Fair
202200050024,2022-07-07T19:35:00+02:00,22.77777777777778,12.222222222222221,,0.0,N,11.0,18.0,0.000299,12,Mostly Cloudy
202200050022,2022-08-13T03:44:00+02:00,25.0,16.11111111111111,,0.0,W,10.0,0.0,0.000297,,Fair
202200050025,2022-11-29T09:00:00+01:00,6.111111111111111,6.111111111111111,,0.0,W,3.0,0.0,0.00029590000000000004,6,Mostly Cloudy
202200050027,2022-02-16T07:00:00+01:00,6.111111111111111,1.1111111111111112,,0.0,SSE,6.0,0.0,0.00029380000000000004,6,Light Rain
202200050026,2022-06-07T09:00:00+02:00,15.0,12.777777777777779,,0.0,S,5.0,0.0,0.0002963,6,Mostly Cloudy
202200050028,2022-08-12T20:35:00+02:00,27.77777777777778,18.88888888888889,,0.0,NNE,6.0,0.0,0.000297,,Fair
202200050029,2022-06-06T08:23:00+02:00,12.222222222222221,12.222222222222221,,0.0,WSW,5.0,0.0,0.0002972,6,Fair
202200050030,2022-10-24T13:30:00+02:00,15.0,12.777777777777779,,0.0,SSW,9.0,0.0,0.0002958,,Cloudy
202200050031,2022-07-08T12:20:00+02:00,11.11111111111111,8.88888888888889,,0.0,NNW,5.0,0.0,0.00030240000000000003,6,Fair
202200050032,2022-05-28T13:50:00+02:00,11.11111111111111,10.0,,0.0,NNE,6.0,0.0,0.0003006,,Fair
202200050033,2022-11-29T08:00:00+01:00,6.111111111111111,5.0,,0.0,N,3.0,0.0,0.0002974,6,Cloudy
202200050034,2022-02-16T04:55:00+01:00,8.333333333333334,6.666666666666667,,0.0,SSW,13.0,0.0,0.00028690000000000003,,Light Rain
202200050036,2022-11-29T01:00:00+01:00,7.777777777777778,6.111111111111111,,0.0,W,4.0,9.0,0.0002968,12,Fair
202200050035,2022-10-24T07:05:00+02:00,13.88888888888889,12.777777777777779,,0.0,SSW,12.0,0.0,0.0002958,,Fair
202200050038,2022-05-12T13:20:00+02:00,12.777777777777779,11.11111111111111,,0.0,W,8.0,0.0,0.00029670000000000006,,Fair
202200050037,2022-07-06T19:30:00+02:00,18.88888888888889,8.88888888888889,,0.0,VAR,2.0,0.0,0.00030120000000000006,6,Fair
202200050040,2022-02-16T11:04:00+01:00,13.333333333333334,10.555555555555555,,0.0,WSW,12.0,0.0,0.0002947,12,N/A
202200050039,2022-09-22T12:15:00+02:00,16.11111111111111,8.333333333333334,,0.0,E,3.0,0.0,0.00029690000000000006,,N/A
202200050041,2022-10-24T07:15:00+02:00,13.88888888888889,12.777777777777779,,0.0,SSW,12.0,0.0,0.0002958,,Fair
202200050042,2022-06-03T21:18:00+02:00,18.88888888888889,17.22222222222222,,0.0,ESE,8.0,0.0,0.0002854,,Mostly Cloudy
202200050044,2022-11-28T23:00:00+01:00,8.88888888888889,7.777777777777778,,0.0,WSW,6.0,0.0,0.000295,6,Mostly Cloudy
202200050043,2022-09-14T01:40:00+02:00,22.77777777777778,16.11111111111111,,0.0,S,17.0,0.0,0.0002909,6,Fair
202200050045,2022-07-10T01:30:00+02:00,17.77777777777778,10.0,,0.0,N,7.0,0.0,0.00030120000000000006,6,Fair
202200050046,2022-02-16T18:45:00+01:00,12.222222222222221,10.0,,0.0,WSW,21.0,0.0,0.00029330000000000003,6,Mostly Cloudy / Windy
202200050048,2022-10-24T05:00:00+02:00,21.11111111111111,20.0,,0.0,SSE,14.0,0.0,0.0002996,,Cloudy
202200050047,2022-04-29T22:00:00+02:00,20.0,10.0,,0.0,W,3.0,0.0,0.00030100000000000005,,Fair
202200050049,2022-11-29T13:55:00+01:00,8.333333333333334,6.111111111111111,,0.0,NE,4.0,7.0,0.00029840000000000004,12,Fair
202200050050,2022-08-13T22:45:00+02:00,31.11111111111111,22.77777777777778,,0.0,E,10.0,0.0,0.00029690000000000006,,Fair
202200050051,2022-09-22T10:50:00+02:00,20.0,11.11111111111111,,0.0,E,3.0,0.0,0.0003006,6,Partly Cloudy
202200050052,2022-07-09T21:40:00+02:00,23.88888888888889,13.88888888888889,,0.0,VAR,3.0,0.0,0.0003015,6,Fair
202200050053,2022-02-16T18:35:00+01:00,6.111111111111111,5.0,,0.0,SSW,22.0,0.0,0.00028550000000000005,,Light Rain / Windy
202200050054,2022-06-07T16:35:00+02:00,27.22222222222222,12.777777777777779,,0.0,WNW,6.0,0.0,0.0002993,,Fair
202200050056,2022-02-15T17:22:00+01:00,2.7777777777777777,2.7777777777777777,,0.0,W,7.0,0.0,0.0002874,,Mist
202200050055,2022-10-24T12:57:00+02:00,16.11111111111111,12.777777777777779,,0.0,S,3.0,0.0,0.0002973,6,Fair
202200050057,2022-09-21T15:58:00+02:00,12.222222222222221,6.111111111111111,,0.0,NNE,10.0,0.0,0.00030070000000000004,6,Fair
202200050058,2022-11-25T08:00:00+01:00,7.777777777777778,6.111111111111111,,0.0,S,11.0,18.0,0.00029790000000000003,,Fair
202200050059,2022-07-02T20:20:00+02:00,20.0,10.0,,0.0,SE,5.0,0.0,0.00029920000000000006,6,Fair
202200050060,2022-10-24T12:30:00+02:00,17.77777777777778,15.0,,0.0,CALM,0.0,0.0,0.0002977,6,Fair
202200050061,2022-06-06T17:45:00+02:00,26.11111111111111,15.0,,0.0,SSW,3.0,0.0,0.0002999,,Fair
202200050063,2022-02-15T19:02:00+01:00,2.7777777777777777,2.7777777777777777,,0.0,WSW,8.0,0.0,0.0002874,,Mist
