Num_Acc,date,temperature,dew_point,humidity,perspitation,wind,wind_speed,wind_gust,pressure,visibility,condition
202200003003,2022-08-06T15:00:00+02:00,25.555555555555557,7.222222222222222,,0.0,NE,10.0,0.0,0.00030020000000000003,12,N/A
202200003001,2022-08-06T00:35:00+02:00,18.333333333333332,6.111111111111111,,0.0,NE,12.0,0.0,0.0002999,12,N/A
202200003004,2022-08-06T09:45:00+02:00,17.22222222222222,7.777777777777778,,0.0,NE,7.0,0.0,0.00030050000000000004,12,N/A
202200003002,2022-08-06T22:05:00+02:00,20.555555555555557,5.555555555555555,,0.0,NE,9.0,0.0,0.00030000000000000003,12,N/A
202200003005,2022-08-06T02:25:00+02:00,16.666666666666668,7.222222222222222,,0.0,NNE,9.0,16.0,0.00030010000000000003,12,Fair
202200003006,2022-08-05T22:40:00+02:00,20.555555555555557,5.555555555555555,,0.0,N,9.0,0.0,0.0002995,12,N/A
202200003007,2022-08-05T05:05:00+02:00,16.666666666666668,15.0,,0.0,NNW,4.0,9.0,0.0002974,12,Light Rain
202200003008,2022-08-06T10:07:00+02:00,15.0,7.777777777777778,,0.0,NNE,9.0,0.0,0.0002993,6,Fair
202200003010,2022-08-06T06:45:00+02:00,16.11111111111111,7.777777777777778,,0.0,NNE,8.0,0.0,0.0002993,6,Fair
202200003009,2022-08-06T14:30:00+02:00,13.88888888888889,7.222222222222222,,0.0,NNE,10.0,0.0,0.0002995,6,Fair
202200003011,2022-08-06T04:10:00+02:00,17.22222222222222,7.222222222222222,,0.0,NE,12.0,0.0,0.0002993,6,Fair
202200003012,2022-08-06T19:00:00+02:00,17.22222222222222,7.222222222222222,,0.0,NNE,9.0,0.0,0.00030090000000000005,6,Fair
202200003013,2022-08-06T09:35:00+02:00,17.22222222222222,7.777777777777778,,0.0,NE,7.0,0.0,0.00030050000000000004,12,N/A
202200003015,2022-07-31T17:20:00+02:00,20.0,15.0,,0.0,WSW,8.0,0.0,0.00029890000000000006,6,Cloudy
202200003014,2022-08-06T11:55:00+02:00,12.222222222222221,7.222222222222222,,0.0,N,6.0,0.0,0.0003006,6,Fair
202200003016,2022-08-06T19:30:00+02:00,17.22222222222222,7.222222222222222,,0.0,NNE,9.0,0.0,0.00030090000000000005,6,Fair
202200003017,2022-08-06T07:25:00+02:00,13.88888888888889,6.666666666666667,,0.0,NE,6.0,0.0,0.00030030000000000004,12,N/A
202200003020,2022-08-06T23:20:00+02:00,21.11111111111111,8.88888888888889,,0.0,NE,17.0,0.0,0.00029820000000000004,,Fair
202200003018,2022-08-06T18:50:00+02:00,17.22222222222222,10.0,,0.0,ENE,9.0,0.0,0.0002977,,Fair
202200003019,2022-08-06T15:10:00+02:00,21.666666666666668,11.11111111111111,,0.0,NNE,16.0,22.0,0.00029870000000000005,,Fair
202200003021,2022-08-07T12:00:00+02:00,13.88888888888889,10.0,,0.0,VAR,2.0,0.0,0.00029850000000000005,,Fair
202200003022,2022-07-15T11:55:00+02:00,21.11111111111111,15.0,,0.0,S,6.0,0.0,0.0002949,,Fair
202200003023,2022-08-06T03:35:00+02:00,23.88888888888889,20.0,,0.0,NNE,3.0,0.0,0.0002988,6,Fair
202200003024,2022-08-07T12:25:00+02:00,22.22222222222222,7.222222222222222,,0.0,NE,9.0,0.0,0.000297,,N/A
202200003026,2022-08-07T17:30:00+02:00,20.0,7.777777777777778,,0.0,NNE,15.0,0.0,0.0002943,,Fair
202200003025,2022-08-06T15:45:00+02:00,17.22222222222222,15.0,,0.0,NE,5.0,0.0,0.00028530000000000005,6,Fair
202200003027,2022-08-06T12:35:00+02:00,18.88888888888889,13.88888888888889,,0.0,N,12.0,0.0,0.000292,6,Light Rain
202200003028,2022-08-07T03:00:00+02:00,18.333333333333332,3.3333333333333335,,0.0,NE,12.0,0.0,0.0002995,,N/A
202200003030,2022-08-07T06:30:00+02:00,12.222222222222221,7.222222222222222,,0.0,NNE,10.0,0.0,0.00029600000000000004,,Fair
202200003029,2022-08-05T20:15:00+02:00,29.444444444444443,12.222222222222221,,0.0,NNE,10.0,0.0,0.000297,,N/A
202200003032,2022-08-07T14:55:00+02:00,31.666666666666668,15.0,,0.0,NE,4.0,9.0,0.000286,,Fair
202200003031,2022-08-06T18:05:00+02:00,16.11111111111111,11.11111111111111,,0.0,NE,12.0,0.0,0.0003016,,Fair
202200003033,2022-08-07T16:20:00+02:00,33.888888888888886,10.0,,0.0,N,6.0,0.0,0.0002954,,N/A
202200003035,2022-08-07T12:50:00+02:00,12.222222222222221,7.777777777777778,,0.0,CALM,0.0,0.0,0.00029260000000000006,,Fair
202200003036,2022-08-06T20:15:00+02:00,27.77777777777778,12.222222222222221,,0.0,N,9.0,18.0,0.0002931,,Fair
202200003034,2022-08-07T15:03:00+02:00,17.22222222222222,6.111111111111111,,0.0,NNE,12.0,0.0,0.0002998,6,Fair
202200003037,2022-08-06T18:19:00+02:00,25.0,3.888888888888889,,0.0,NE,11.0,18.0,0.0002975,,Fair
202200003039,2022-08-06T09:35:00+02:00,13.88888888888889,7.777777777777778,,0.0,NNE,7.0,0.0,0.0003006,,Fair
202200003040,2022-08-06T19:55:00+02:00,18.88888888888889,12.222222222222221,,0.0,NNE,14.0,0.0,0.00030010000000000003,,Fair
202200003038,2022-08-06T20:25:00+02:00,31.11111111111111,13.333333333333334,,0.0,NNW,9.0,0.0,0.00029610000000000004,,N/A
202200003041,2022-08-03T08:00:00+02:00,17.22222222222222,13.88888888888889,,0.0,NNE,3.0,0.0,0.0002929,6,Fair
202200003042,2022-08-07T15:25:00+02:00,17.22222222222222,7.777777777777778,,0.0,N,14.0,0.0,0.000294,,Fair
202200003043,2022-08-06T19:20:00+02:00,17.77777777777778,8.88888888888889,,0.0,NE,14.0,0.0,0.00030250000000000003,,Fair
