Num_Acc,date,temperature,dew_point,humidity,perspitation,wind,wind_speed,wind_gust,pressure,visibility,condition
202200021001,2022-12-19T11:00:00+01:00,12.222222222222221,6.111111111111111,,0.0,S,24.0,43.0,0.0002955,6,Fair / Windy
202200021003,2022-12-20T14:20:00+01:00,13.88888888888889,7.777777777777778,,0.0,S,26.0,39.0,0.00029440000000000005,6,Fair / Windy
202200021002,2022-03-10T22:10:00+01:00,12.777777777777779,3.888888888888889,,0.0,SE,9.0,0.0,0.00029920000000000006,6,Fair
202200021004,2022-03-10T08:15:00+01:00,5.0,1.1111111111111112,,0.0,NE,6.0,0.0,0.00029890000000000006,6,Fair
202200021005,2022-12-21T10:48:00+01:00,12.777777777777779,10.0,,0.0,S,14.0,0.0,0.0002932,6,Light Rain
202200021007,2022-03-10T07:26:00+01:00,10.0,6.111111111111111,,0.0,SE,5.0,0.0,0.0002988,,Fair
202200021006,2022-12-20T08:10:00+01:00,12.222222222222221,10.0,,0.0,SE,10.0,0.0,0.0002958,,Fair
202200021008,2022-12-18T15:30:00+01:00,0.0,-2.2222222222222223,,0.0,N,7.0,0.0,0.0003034,,Fair
202200021009,2022-03-10T19:00:00+01:00,8.88888888888889,3.888888888888889,,0.0,VAR,2.0,0.0,0.000295,6,Fair
202200021010,2022-12-19T15:10:00+01:00,13.333333333333334,8.88888888888889,,0.0,SSE,10.0,0.0,0.0002988,,N/A
202200021011,2022-12-19T02:50:00+01:00,10.0,7.222222222222222,,0.0,S,16.0,0.0,0.00029690000000000006,,Fair
202200021012,2022-03-09T09:50:00+01:00,0.0,-1.1111111111111112,,0.0,VAR,2.0,0.0,0.0,6,Fair
202200021013,2022-11-29T15:06:00+01:00,3.888888888888889,3.888888888888889,,0.0,ENE,3.0,0.0,0.0002991,,Mist
202200021014,2022-03-10T07:35:00+01:00,5.555555555555555,1.1111111111111112,,0.0,SSE,9.0,13.0,0.00029870000000000005,12,Fair
202200021015,2022-12-12T13:45:00+01:00,-2.2222222222222223,-2.7777777777777777,,0.0,VAR,2.0,0.0,0.0002929,,Fair
202200021016,2022-03-10T18:05:00+01:00,7.777777777777778,3.888888888888889,,0.0,VAR,2.0,0.0,0.000295,6,Fair
202200021019,2022-03-10T08:55:00+01:00,2.7777777777777777,1.1111111111111112,,0.0,S,2.0,0.0,0.000295,6,Fair
202200021020,2022-03-09T17:15:00+01:00,3.888888888888889,2.2222222222222223,,0.0,CALM,0.0,0.0,0.0,6,Fair
202200021018,2022-10-30T20:00:00+01:00,13.88888888888889,13.88888888888889,,0.0,SSE,6.0,0.0,0.0002977,,Fair
202200021017,2022-12-20T13:35:00+01:00,11.11111111111111,8.88888888888889,,0.0,S,13.0,0.0,0.00029590000000000004,,Light Rain
202200021021,2022-12-19T07:15:00+01:00,11.11111111111111,7.222222222222222,,0.0,S,14.0,0.0,0.0002991,,Fair
202200021023,2022-03-09T14:30:00+01:00,14.444444444444445,3.888888888888889,,0.0,S,6.0,0.0,0.0002882,,N/A
202200021022,2022-12-20T13:25:00+01:00,12.777777777777779,7.777777777777778,,0.0,S,13.0,0.0,0.0002971,,Cloudy
202200021024,2022-12-16T17:10:00+01:00,-2.7777777777777777,-3.888888888888889,,0.0,W,3.0,0.0,0.0002974,,Fair
202200021026,2022-12-18T13:45:00+01:00,3.888888888888889,3.888888888888889,,0.0,SSE,18.0,0.0,0.0002955,,Rain
202200021028,2022-03-09T11:55:00+01:00,1.1111111111111112,-3.888888888888889,,0.0,SSE,6.0,0.0,0.0002991,6,Fair
202200021027,2022-12-21T12:15:00+01:00,7.777777777777778,7.777777777777778,,0.0,S,9.0,0.0,0.00029780000000000003,,Cloudy
202200021029,2022-12-19T14:30:00+01:00,7.222222222222222,5.0,,0.0,SSE,14.0,0.0,0.00029420000000000005,,Light Rain
202200021031,2022-03-10T14:15:00+01:00,2.2222222222222223,0.0,,0.0,NNE,9.0,0.0,0.00030270000000000004,,Fair
202200021032,2022-12-07T07:56:00+01:00,0.0,0.0,,0.0,W,8.0,0.0,0.0002972,,Mist
202200021033,2022-03-06T12:30:00+01:00,1.1111111111111112,-1.1111111111111112,,0.0,N,9.0,0.0,0.0002976,6,Mist
202200021025,2022-03-08T07:30:00+01:00,inconnu,inconnu,,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu,inconnu
